id,video_id,timestamp_start,timestamp_end,content,translated_content,created_at,lang_detected
247,cuFkQBe26mM,949.519,953.399,ตัวอุโบสถนี้ครับ,,2026-06-04 05:51:47.124748+00,th
248,cuFkQBe26mM,957.62,967.199,[เพลง],,2026-06-04 05:51:47.124748+00,th
249,cuFkQBe26mM,965.36,970.199,เราอยู่ที่วัดศรีสะเกษนะครับซึ่งจะอยู่,,2026-06-04 05:51:47.124748+00,th
250,cuFkQBe26mM,967.199,972.519,บริเวณตรงข้ามกับหอพระแก้วนะครับด้านหลัง,,2026-06-04 05:51:47.124748+00,th
251,cuFkQBe26mM,970.199,975.199,เนี่ยเราสามารถเดินเข้าไปดูได้นะครับการ,,2026-06-04 05:51:47.124748+00,th
252,cuFkQBe26mM,972.519,977.519,เข้าไปที่นี่ก็จะมีคาบัตรเข้าชมอยู่,,2026-06-04 05:51:47.124748+00,th
253,cuFkQBe26mM,975.199,982.08,"ประมาณสัก 30,000 กีบด้วยกันนะครับก็จะ",,2026-06-04 05:51:47.124748+00,th
254,cuFkQBe26mM,977.519,1004.179,จ่ายด้านในเดี๋ยวเราเข้าไปดูกันเลยครับ,,2026-06-04 05:51:47.124748+00,th
255,cuFkQBe26mM,982.08,1004.179,[เพลง],,2026-06-04 05:51:47.124748+00,th
256,cuFkQBe26mM,1006.279,1011.36,นี่คือบริเวณภายรอบวัดของวัดศรีสะเกษนะ,,2026-06-04 05:51:47.124748+00,th
257,cuFkQBe26mM,1009.16,1014.48,ครับเราจะเห็นว่ามีพระพุทธรูปโบราณอยู่,,2026-06-04 05:51:47.124748+00,th
258,cuFkQBe26mM,1011.36,1017.92,เต็มรวมไปถึงบนกำแพงด้วยนะครับด้านในของ,,2026-06-04 05:51:47.124748+00,th
259,cuFkQBe26mM,1014.48,1020.48,วัดศรีสะเกษเนี่ยก็จะมีอุโบสถอยู่ตรงกลาง,,2026-06-04 05:51:47.124748+00,th
260,cuFkQBe26mM,1017.92,1022.8,นะครับที่เราจะเห็นแห่งเนี้ยจะสวยมากเลย,,2026-06-04 05:51:47.124748+00,th
261,cuFkQBe26mM,1020.48,1025.839,จะเป็นลักษณะของวัดโบราณตอนเนี้ยเรา,,2026-06-04 05:51:47.124748+00,th
262,cuFkQBe26mM,1022.8,1029.12,ประมาณสัก 16:00 นละแสงกำลังสวยมากถ้าเรา,,2026-06-04 05:51:47.124748+00,th
263,cuFkQBe26mM,1025.839,1032.199,เห็นว่าข้างบนเนี่ยจะเห็นว่าฟ้าใสสวยมาก,,2026-06-04 05:51:47.124748+00,th
264,cuFkQBe26mM,1029.12,1035.28,จะเป็นโบสถ์ในโบสถ์โบราณนะครับข้างในเอง,,2026-06-04 05:51:47.124748+00,th
265,cuFkQBe26mM,1032.199,1037.199,จะมีพระพุทธรูปอยู่แล้วก็จะมีพระพุทธรูป,,2026-06-04 05:51:47.124748+00,th
266,cuFkQBe26mM,1035.28,1040.12,ฝังอยู่ตามกำแพงด้วยเช่นเดียวกันเพียงแต่,,2026-06-04 05:51:47.124748+00,th
267,cuFkQBe26mM,1037.199,1042.6,ว่าข้างในตอนเเขาไม่ได้ให้ถ่ายรูปนะครับ,,2026-06-04 05:51:47.124748+00,th
268,cuFkQBe26mM,1040.12,1045.679,ก็จะเป็นศิลปะแบบลาวโบราณนะครับเราจะเห็น,,2026-06-04 05:51:47.124748+00,th
269,cuFkQBe26mM,1042.6,1048.36,ได้ว่าบรรยากาศจะสวยงามมากเหมือนคล้ายๆ,,2026-06-04 05:51:47.124748+00,th
270,cuFkQBe26mM,1045.679,1051.36,กับตอนที่เราไปเชียงเชียงใหม่เนาะ,,2026-06-04 05:51:47.124748+00,th
271,cuFkQBe26mM,1048.36,1053.44,เชียงใหม่วัดอะไรที่ที่เหมือนในละครนะนะ,,2026-06-04 05:51:47.124748+00,th
272,cuFkQBe26mM,1051.36,1056.49,ครับแต่ว่าอันนี้ก็จะเป็นแบบอีกแบบนึงนะ,,2026-06-04 05:51:47.124748+00,th
273,cuFkQBe26mM,1053.44,1069.22,ครับก็จะสวยงามน่าดูเหมือนกัน,,2026-06-04 05:51:47.124748+00,th
275,cuFkQBe26mM,1069.36,1074.44,ครับตอนนี้เราอยู่กันที่พระธาตุหลวงนะ,,2026-06-04 05:51:47.124748+00,th
276,cuFkQBe26mM,1072.08,1076.4,ครับที่เวียงจันทน์ที่เดิมนะครับแต่ว่าที,,2026-06-04 05:51:47.124748+00,th
277,cuFkQBe26mM,1074.44,1078.679,เนี้ยข้อดีของการเที่ยวเวียงจันทร์เนี่ย,,2026-06-04 05:51:47.124748+00,th
278,cuFkQBe26mM,1076.4,1080.559,นั่นคือที่เที่ยวแต่ที่ไม่ไกลกันเลยเราจะ,,2026-06-04 05:51:47.124748+00,th
279,cuFkQBe26mM,1078.679,1082.679,เหจะเห็นได้ว่าวันนี้เราเทียบมา 1 ที่ 2,,2026-06-04 05:51:47.124748+00,th
280,cuFkQBe26mM,1080.559,1084.96,ที่แล้วก็ที่ที่นี่เป็นที่ที่ 3 นะครับก็,,2026-06-04 05:51:47.124748+00,th
281,cuFkQBe26mM,1082.679,1087.52,คือพระธาตุหลวงนั่นเองนะครับก็จะเป็น,,2026-06-04 05:51:47.124748+00,th
282,cuFkQBe26mM,1084.96,1089.919,ลักษณะของเหมือนของพระธาตุจริงๆคล้ายๆกับ,,2026-06-04 05:51:47.124748+00,th
283,cuFkQBe26mM,1087.52,1092.679,ธาตุพนมเลยนะครับแต่ดูจะเป็นทานลักษณะสี,,2026-06-04 05:51:47.124748+00,th
284,cuFkQBe26mM,1089.919,1094.6,ทองนะครับที่ที่ที่นี่ทนักท่องเที่ยวก็จะ,,2026-06-04 05:51:47.124748+00,th
285,cuFkQBe26mM,1092.679,1097.32,"เสียประมาณค่าเข้าประมาณสัก 30,000 กีบ",,2026-06-04 05:51:47.124748+00,th
286,cuFkQBe26mM,1094.6,1099.28,ด้วยกันนะครับมาช่วงเย็นๆแบบนี้ดีครับไม่,,2026-06-04 05:51:47.124748+00,th
287,cuFkQBe26mM,1097.32,1104.08,ร้อนแล้วก็แสงกำลังสวยเลยครับเราสามารถ,,2026-06-04 05:51:47.124748+00,th
288,cuFkQBe26mM,1099.28,1104.08,ขับรถมาจอดข้างในได้เลยแบบนี้ครับ,,2026-06-04 05:51:47.124748+00,th
289,cuFkQBe26mM,1109.19,1112.289,[เพลง],,2026-06-04 05:51:47.124748+00,th
290,cuFkQBe26mM,1116.76,1123.919,นี่คือบริเวณด้านในนะครับเราจะสังเกตว่า,,2026-06-04 05:51:47.124748+00,th
291,cuFkQBe26mM,1118.88,1127.12,ด้านในเนี่ยก็จะเป็นพื้นที่รอบๆมีพระรอบ,,2026-06-04 05:51:47.124748+00,th
292,cuFkQBe26mM,1123.919,1130.24,บริเวณเลยรวมไปถึงสนามหญ้าด้วยนะครับแล้ว,,2026-06-04 05:51:47.124748+00,th
293,cuFkQBe26mM,1127.12,1132.32,ก็มีพระพุทธรูปโบราณประดับอยู่ข้างกำแพง,,2026-06-04 05:51:47.124748+00,th
294,cuFkQBe26mM,1130.24,1136.97,นะครับเราจะเห็นได้ว่าวันเย็นๆอย่างเงี้ย,,2026-06-04 05:51:47.124748+00,th
295,cuFkQBe26mM,1132.32,1166,อาการ่มนะครับฟ้าก็กำลังสวยเลยครับตอนนี้,,2026-06-04 05:51:47.124748+00,th
296,cuFkQBe26mM,1136.97,1168.24,[เพลง],,2026-06-04 05:51:47.124748+00,th
297,cuFkQBe26mM,1166,1170.559,หลังจากเราไปพระธาตุมาเมื่อสักครู่นี้,,2026-06-04 05:51:47.124748+00,th
298,cuFkQBe26mM,1168.24,1173.12,แล้วนะครับตอนนี้เรามาอยู่ที่ประตูไทร,,2026-06-04 05:51:47.124748+00,th
299,cuFkQBe26mM,1170.559,1175.52,หรือประตูชัยเป็นจุดอีกหนึ่งจุดเช็คอิน,,2026-06-04 05:51:47.124748+00,th
300,cuFkQBe26mM,1173.12,1177.72,ของที่เวียงจันทร์ใครไปใครมาก็ต้องมาแวะ,,2026-06-04 05:51:47.124748+00,th
301,cuFkQBe26mM,1175.52,1179.72,ที่นี่ครับยิ่งมาตอนเย็นเนี่ยบรรยากาศไม่,,2026-06-04 05:51:47.124748+00,th
302,cuFkQBe26mM,1177.72,1182.36,ร้อนแล้วก็จะมีประดับไฟด้านหลังเหมือน,,2026-06-04 05:51:47.124748+00,th
303,cuFkQBe26mM,1179.72,1185.24,อยู่ฝรั่งเศสเมยฮะแล้วก็ตอนนี้นะครับวัน,,2026-06-04 05:51:47.124748+00,th
304,cuFkQBe26mM,1182.36,1188.32,นี้เองเป็นวันชาติของอ่าประเทศลาวด้วยเรา,,2026-06-04 05:51:47.124748+00,th
305,cuFkQBe26mM,1185.24,1190.88,จะเห็นได้ว่าเขาจะมีน้ำพุก็มีคนจำนวนมาก,,2026-06-04 05:51:47.124748+00,th
306,cuFkQBe26mM,1188.32,1193.88,เลยมาอยู่ด้านหลังมาชมนับรับชมน้ำพุกัน,,2026-06-04 05:51:47.124748+00,th
307,cuFkQBe26mM,1190.88,1193.88,ครับ,,2026-06-04 05:51:47.124748+00,th
308,cuFkQBe26mM,1200.96,1204.059,[เพลง],,2026-06-04 05:51:47.124748+00,th
309,cuFkQBe26mM,1208.54,1213.9,[เพลง],,2026-06-04 05:51:47.124748+00,th
310,cuFkQBe26mM,1217.679,1223.039,สำหรับประตูชัยนี้ครับก็จะมี 2 ฝั่งวิว,,2026-06-04 05:51:47.124748+00,th
311,cuFkQBe26mM,1220.84,1225.44,ที่เราเห็นเนี่ยเราข้ามมาอีกฝั่งนึงหลัง,,2026-06-04 05:51:47.124748+00,th
312,cuFkQBe26mM,1223.039,1228.039,จากน้ำพุนะครับก็ด้านหลังเนี่ยจะเห็นว่า,,2026-06-04 05:51:47.124748+00,th
313,cuFkQBe26mM,1225.44,1230.72,มันจะเป็นถนนจริงๆคล้ายๆถนนราชดำเนินหรือ,,2026-06-04 05:51:47.124748+00,th
314,cuFkQBe26mM,1228.039,1233.52,ถนนชองลิเซของฝรั่งเศสเลยนะครับเดี๋ยวตอน,,2026-06-04 05:51:47.124748+00,th
315,cuFkQBe26mM,1230.72,1236.88,นี้เดี๋ยวเราจะพาไปเดินดูประตูว่าข้างใน,,2026-06-04 05:51:47.124748+00,th
316,cuFkQBe26mM,1233.52,1239.76,ประตูเนี่ยมีอะไรกันตามมาเลย,,2026-06-04 05:51:47.124748+00,th
317,cuFkQBe26mM,1236.88,1242.679,ครับเราจะเห็นได้ว่าประตูเนี่ยค่อนข้าง,,2026-06-04 05:51:47.124748+00,th
318,cuFkQBe26mM,1239.76,1244.44,ใหญ่นะครับเพราะว่าสูงกันประมาณสักตึก 7,,2026-06-04 05:51:47.124748+00,th
319,cuFkQBe26mM,1242.679,1247.44,ชั้นได้นะครับตอนนี้เรากำลังเดินเข้า,,2026-06-04 05:51:47.124748+00,th
320,cuFkQBe26mM,1244.44,1250.24,ประตูนะครับเข้าไปดูว่าข้างในเนี่ยมีอะไร,,2026-06-04 05:51:47.124748+00,th
321,cuFkQBe26mM,1247.44,1254.6,นะครับเราจะเห็นว่าสถาปนิกด้านในก็จะมี,,2026-06-04 05:51:47.124748+00,th
322,cuFkQBe26mM,1250.24,1259.48,คล้ายๆไทยนะครับมีอนุมานด้วยนะครับแล้วก็,,2026-06-04 05:51:47.124748+00,th
323,cuFkQBe26mM,1254.6,1263.4,มีพญานาคนะครับแล้วก็มีช้าง 3 นเศียรนะ,,2026-06-04 05:51:47.124748+00,th
324,cuFkQBe26mM,1259.48,1266.84,ครับอนี่ก็คือเป็นบรรยากาศภายในนะครับ,,2026-06-04 05:51:47.124748+00,th
325,cuFkQBe26mM,1263.4,1270.559,อ่าจริงๆไม่แน่ใจว่าเขาสามารถเดินขึ้นไป,,2026-06-04 05:51:47.124748+00,th
326,cuFkQBe26mM,1266.84,1273.4,ดูข้างบนได้หรือเปล่านะครับนี่ข้างในเรา,,2026-06-04 05:51:47.124748+00,th
327,cuFkQBe26mM,1270.559,1276.44,ผ่านประตูมาแล้วนะครับเราก็จะเจอกับน้ำพุ,,2026-06-04 05:51:47.124748+00,th
328,cuFkQBe26mM,1273.4,1279.08,เมื่อกี้ที่เราแวะดูนะครับข้างหน้าจะเป็น,,2026-06-04 05:51:47.124748+00,th
329,cuFkQBe26mM,1276.44,1281.4,น้ำพุคนก็ยังเยอะอยู่เลยนะครับจะสังเกต,,2026-06-04 05:51:47.124748+00,th
330,cuFkQBe26mM,1279.08,1284.12,ว่าตอนนี้ก็เหมือนเป็นลานสาธารณะเลยที่,,2026-06-04 05:51:47.124748+00,th
331,cuFkQBe26mM,1281.4,1286.679,เราสามารถเข้ามาถ่ายรูปกันได้นะครับแล้ว,,2026-06-04 05:51:47.124748+00,th
332,cuFkQBe26mM,1284.12,1291.12,ก็มาเยี่ยมชมนั่งพักพอนย่อนใจนะครับก็ถือ,,2026-06-04 05:51:47.124748+00,th
333,cuFkQBe26mM,1286.679,1293.279,เป็นอีกหนจุดสำหรับชาวลาวที่เข้ามาแวะพัก,,2026-06-04 05:51:47.124748+00,th
334,cuFkQBe26mM,1291.12,1296.36,ผ่อนกันบริเวณนี้,,2026-06-04 05:51:47.124748+00,th
335,cuFkQBe26mM,1293.279,1300.12,ครับและอีกหนึ่งภารกิจสำคัญสำหรับในวัน,,2026-06-04 05:51:47.124748+00,th
336,cuFkQBe26mM,1296.36,1303.96,นี้ของเรานั่นก็คือเราจะไปทำการทดลอง,,2026-06-04 05:51:47.124748+00,th
337,cuFkQBe26mM,1300.12,1306,ชาร์จไฟที่สปลกันค่ะอ่าอนี้เป็นสิ่งที่,,2026-06-04 05:51:47.124748+00,th
338,cuFkQBe26mM,1303.96,1308.36,ลุ้นมากนะครับว่าเราจะสามารถชาร์จได้หรือ,,2026-06-04 05:51:47.124748+00,th
339,cuFkQBe26mM,1306,1310.88,เปล่านะครับเดี๋ยวเราจะบอกขั้นตอนคร่าวๆ,,2026-06-04 05:51:47.124748+00,th
340,cuFkQBe26mM,1308.36,1313.6,นะครับแล้วเราจะไปชาร์จให้ดูว่ามันสามารถ,,2026-06-04 05:51:47.124748+00,th
341,cuFkQBe26mM,1310.88,1315.96,ชาร์จได้หรือเปล่าเอากำลังอ่าเอาใจช่วย,,2026-06-04 05:51:47.124748+00,th
342,cuFkQBe26mM,1313.6,1318.72,ด้วยนะครับไปครับเดี๋ยวเราไปชาร์ไฟกันต่อ,,2026-06-04 05:51:47.124748+00,th
343,cuFkQBe26mM,1315.96,1321.72,ครับ,,2026-06-04 05:51:47.124748+00,th
344,cuFkQBe26mM,1318.72,1321.72,เ,,2026-06-04 05:51:47.124748+00,th
345,cuFkQBe26mM,1323.45,1326.569,[เพลง],,2026-06-04 05:51:47.124748+00,th
346,cuFkQBe26mM,1330.16,1364.36,[เพลง],,2026-06-04 05:51:47.124748+00,th
347,cuFkQBe26mM,1362.08,1367.48,และนี่คือช่วงวินาทีสำคัญนะครับที่เรา,,2026-06-04 05:51:47.124748+00,th
348,cuFkQBe26mM,1364.36,1370.08,กำลังชาร์จที่ตู้้านั่นเองเมื่อสักครู่เ,,2026-06-04 05:51:47.124748+00,th
349,cuFkQBe26mM,1367.48,1372.24,ตอนที่เรามาถึงเนี่ยมี honda  crv ที่,,2026-06-04 05:51:47.124748+00,th
350,cuFkQBe26mM,1370.08,1374.84,เป็นรุ่นไฟฟ้าตอนแรกที่จะนำเข้าที่เมือง,,2026-06-04 05:51:47.124748+00,th
351,cuFkQBe26mM,1372.24,1376.84,ไทยครับมาชาร์จอยู่ด้วยตอนนี้เราก็กำลัง,,2026-06-04 05:51:47.124748+00,th
352,cuFkQBe26mM,1374.84,1379.72,ชาร์จแล้วเดี๋ยวตอนนี้มันกำลังคุยกับตู้,,2026-06-04 05:51:47.124748+00,th
353,cuFkQBe26mM,1376.84,1381.039,อยู่แล้วนะครับตอนนี้ดูว่าไฟเข้าป่าอลอง,,2026-06-04 05:51:47.124748+00,th
354,cuFkQBe26mM,1379.72,1385.08,ดู,,2026-06-04 05:51:47.124748+00,th
355,cuFkQBe26mM,1381.039,1385.08,ครับน่าจะกำลังคุยกัน,,2026-06-04 05:51:47.124748+00,th
356,cuFkQBe26mM,1385.48,1391.96,อยู่อ่าเหมือนจะเข้าแล้วเหมือนจะเข้าแล้ว,,2026-06-04 05:51:47.124748+00,th
357,cuFkQBe26mM,1388.159,1394.679,ดูๆๆๆๆไม่ได้ยากอย่างที่คิดนะครับเดี๋ยว,,2026-06-04 05:51:47.124748+00,th
358,cuFkQBe26mM,1391.96,1394.679,ไปดูในรถดี,,2026-06-04 05:51:47.124748+00,th
359,cuFkQBe26mM,1396.2,1400.559,กว่าอ้าวเข้าไ,,2026-06-04 05:51:47.124748+00,th
360,cuFkQBe26mM,1402.08,1409.36,เนี่ยไม่เข้าเอาละวะเดี๋ยวรอดูก่อนแป๊บ,,2026-06-04 05:51:47.124748+00,th
361,cuFkQBe26mM,1407.52,1412.33,นึง,,2026-06-04 05:51:47.124748+00,th
362,cuFkQBe26mM,1409.36,1415.559,a  Few  Moms,,2026-06-04 05:51:47.124748+00,en
363,cuFkQBe26mM,1412.33,1417.88,[ปรบมือ],,2026-06-04 05:51:47.124748+00,th
364,cuFkQBe26mM,1415.559,1422.159,Later เมื่อกี้ไม่เข้าครับแต่ว่าตอนนี้,,2026-06-04 05:51:47.124748+00,th
365,cuFkQBe26mM,1417.88,1425,เข้าแล้วมาดูนี่ๆๆๆๆตอนนี้อยู่ที่ประมาณ,,2026-06-04 05:51:47.124748+00,th
366,cuFkQBe26mM,1422.159,1427.48,86% เมื่อกี้เราทำยังไงก็ไม่เข้าเราถอด,,2026-06-04 05:51:47.124748+00,th
367,cuFkQBe26mM,1425,1430.6,หัวชาร์จ 1 ทีแล้วก็สแกนใหม่อีกรอบแล้วก็,,2026-06-04 05:51:47.124748+00,th
368,cuFkQBe26mM,1427.48,1433.24,ลุ้นตอนนี้เข้าเป็นที่เรียบร้อยแล้วครับ,,2026-06-04 05:51:47.124748+00,th
369,cuFkQBe26mM,1430.6,1435.279,เราได้กินไฟราวสมใจแล้วครับเพราะะนั้น,,2026-06-04 05:51:47.124748+00,th
370,cuFkQBe26mM,1433.24,1437.72,พรุ่งนี้เราไปถึงวังเวียงแน่นอนแล้ว,,2026-06-04 05:51:47.124748+00,th
371,cuFkQBe26mM,1435.279,1440.64,เดี๋ยวเราไปชาร์ที่วังเวียงอีกสักรอบอุ่น,,2026-06-04 05:51:47.124748+00,th
372,cuFkQBe26mM,1437.72,1443.6,ใจะวันนี้สบายใจะภารกิจของเราสำเร็จแล้ว,,2026-06-04 05:51:47.124748+00,th
373,cuFkQBe26mM,1440.64,1447.76,ครับเดี๋ยวตอนนี้ขอเวลาชาร์จรถก่อนเชิญ,,2026-06-04 05:51:47.124748+00,th
374,cuFkQBe26mM,1443.6,1447.76,กันครับดูครับไปวิ่งเท่า,,2026-06-04 05:51:47.124748+00,th
375,cuFkQBe26mM,1454.08,1462.84,ไหร่จุดชาร์จที่นี่อยู่บริเวณห้างเลยครับ,,2026-06-04 05:51:47.124748+00,th
376,cuFkQBe26mM,1457.52,1462.84,เราสามารถชาร์จได้ง่ายๆเลยหาไม่ยากครับ,,2026-06-04 05:51:47.124748+00,th
377,cuFkQBe26mM,1468.02,1485.099,[เพลง],,2026-06-04 05:51:47.124748+00,th
378,cuFkQBe26mM,1494.71,1500.72,[เพลง],,2026-06-04 05:51:47.124748+00,th
379,cuFkQBe26mM,1496.6,1503.44,เรียบร้อยเต็ม 100% เราชาร์จมาประมาณ 48,,2026-06-04 05:51:47.124748+00,th
380,cuFkQBe26mM,1500.72,1503.44,นาทีนะ,,2026-06-04 05:51:47.124748+00,th
381,cuFkQBe26mM,1509.04,1522.64,[เพลง],,2026-06-04 05:51:47.124748+00,th
382,cuFkQBe26mM,1519.64,1525.52,ครับตอนนี้เรามาถึงห้องเรียบร้อยนะครับ,,2026-06-04 05:51:47.124748+00,th
383,cuFkQBe26mM,1522.64,1528.32,เดี๋ยวเราจะมารีวิวว่าจริงๆวันนี้เราผ่าน,,2026-06-04 05:51:47.124748+00,th
384,cuFkQBe26mM,1525.52,1532.12,อะไรมามากมายหลายๆอย่างด้วยกันนะครับตั้ง,,2026-06-04 05:51:47.124748+00,th
385,cuFkQBe26mM,1528.32,1537.24,ตั้งแต่เริ่มตั้งแต่การตมฝั่งไทยนะครับตม,,2026-06-04 05:51:47.124748+00,th
386,cuFkQBe26mM,1532.12,1539.679,ฝั่งลาวนะครับโดนตำรวจจับปับนะครับวิ่ง,,2026-06-04 05:51:47.124748+00,th
387,cuFkQBe26mM,1537.24,1544.44,ผิดเส้นทางอะไรก็แล้วแต่เดี๋ยวเราเริ่ม,,2026-06-04 05:51:47.124748+00,th
388,cuFkQBe26mM,1539.679,1547.399,จากการรีวิวการชาร์จไฟของเจ้าตัวโลก้ากัน,,2026-06-04 05:51:47.124748+00,th
389,cuFkQBe26mM,1544.44,1550.88,ก่อนนะครับสิ่งที่เราไปชาร์จไฟที่ห้าง,,2026-06-04 05:51:47.124748+00,th
390,cuFkQBe26mM,1547.399,1554.279,ภักษรอะไรปาร์คสันโอเคปารสันนะครับเราไป,,2026-06-04 05:51:47.124748+00,th
391,cuFkQBe26mM,1550.88,1559.24,ชาร์จไฟที่สถานีตู้ชาร์จของโลก้าต้องบอก,,2026-06-04 05:51:47.124748+00,th
392,cuFkQBe26mM,1554.279,1561.679,ว่าตู้ชาร์จของที่สปปลาวเนี่ยมีมีของ้า,,2026-06-04 05:51:47.124748+00,th
393,cuFkQBe26mM,1559.24,1564,เองแล้วก็มี bl  doot ด้วย bl  doot เอง,,2026-06-04 05:51:47.124748+00,th
394,cuFkQBe26mM,1561.679,1566.6,เนี่ยน่าจะทำร่วมกับปตทครับเพราะผมไปดู,,2026-06-04 05:51:47.124748+00,th
395,cuFkQBe26mM,1564,1569.159,แล้วเรื่องของแอปพลิเคชันโลโก้อะไรต่างๆ,,2026-06-04 05:51:47.124748+00,th
396,cuFkQBe26mM,1566.6,1571.76,เนี่ยค่อนข้างจะคล้ายๆกันหรือแทบจะเหมือน,,2026-06-04 05:51:47.124748+00,th
397,cuFkQBe26mM,1569.159,1573.679,ๆกันนะครับแต่ว่าเราเลือกชาร์จที่เป็นล้า,,2026-06-04 05:51:47.124748+00,th
398,cuFkQBe26mM,1571.76,1576.399,มาก่อนเพราะว่าเราเคยมีสมาชิกไม่ว่าจะ,,2026-06-04 05:51:47.124748+00,th
399,cuFkQBe26mM,1573.679,1579.279,เป็น AA ก Cat สีขาวนะครับไม่ผมไม่แน่ใจ,,2026-06-04 05:51:47.124748+00,th
400,cuFkQBe26mM,1576.399,1583.44,ว่าของใครนะครับแล้วก็จะมีพี่ดลกัปตัน DIY,,2026-06-04 05:51:47.124748+00,th
401,cuFkQBe26mM,1579.279,1586.52,ก็เคยมาชาร์จที่ตัวล้าแล้วนะครับก็วิธี,,2026-06-04 05:51:47.124748+00,th
402,cuFkQBe26mM,1583.44,1588.76,การชาร์จล้าไม่ยากครับเริ่มจากการโหลด,,2026-06-04 05:51:47.124748+00,th
403,cuFkQBe26mM,1586.52,1591.48,แอปพลิเคชันที่ชื่อว่า loa,,2026-06-04 05:51:47.124748+00,th
404,cuFkQBe26mM,1588.76,1594.12,แล้วเราก็ทำการ register ใส่ชื่อใส่เบอร์,,2026-06-04 05:51:47.124748+00,th
405,cuFkQBe26mM,1591.48,1598.84,โทรศัพท์ใส่อีเมลให้เรียบร้อยอันอันนี้,,2026-06-04 05:51:47.124748+00,th
406,cuFkQBe26mM,1594.12,1601.52,คือสต็ปแรกสต็ปที่ 2 ทำการผูกบัตรเครดิต,,2026-06-04 05:51:47.124748+00,th
922,6rw0NJdxgMs,1061.24,1063.92,ໂຮງແຮມ ຄວນ,,2026-06-04 05:51:47.124748+00,unknown
407,cuFkQBe26mM,1598.84,1605.44,นะครับก็ใส่บัตรเครดิตของไทยสามารถใช้ได้,,2026-06-04 05:51:47.124748+00,th
408,cuFkQBe26mM,1601.52,1608.36,เลยนะครับสสต็ปที่ 3 เราก็ทำการเลือกซื้อ,,2026-06-04 05:51:47.124748+00,th
409,cuFkQBe26mM,1605.44,1610.919,Watcher ของ loa นะครับซึ่งมันก็จะมีให้,,2026-06-04 05:51:47.124748+00,th
410,cuFkQBe26mM,1608.36,1614.2,เลือกหลายราคานะครับเราก็เลือกราคา,,2026-06-04 05:51:47.124748+00,th
411,cuFkQBe26mM,1610.919,1619.559,"แพ็คเกจที่มันต่ำสุดก็ประมาณ 200,000 กีบ",,2026-06-04 05:51:47.124748+00,th
412,cuFkQBe26mM,1614.2,1623.84,ก็ตกอยู่ประมาณ 300 เท่าไหร่ 303  30  300,,2026-06-04 05:51:47.124748+00,th
413,cuFkQBe26mM,1619.559,1626.84,30 บาทประมาณนี้นะประมาณ 330 บาทนะครับ,,2026-06-04 05:51:47.124748+00,th
414,cuFkQBe26mM,1623.84,1629.399,เราก็เลือกเติมเงินไปนะครับมันก็บัตร,,2026-06-04 05:51:47.124748+00,th
415,cuFkQBe26mM,1626.84,1632.48,เครดิตมันก็ตัดไปแล้วเครดิตมันก็จะขึ้นมา,,2026-06-04 05:51:47.124748+00,th
416,cuFkQBe26mM,1629.399,1636.36,ที่ตัวแอปพลิเคชันของโลก้าทีนี้วิธีการ,,2026-06-04 05:51:47.124748+00,th
417,cuFkQBe26mM,1632.48,1639.559,ชาร์จก็ไม่ยากเลยครับเราก็ทำการขับไปหา,,2026-06-04 05:51:47.124748+00,th
418,cuFkQBe26mM,1636.36,1643.2,ตัวตู้โลก้าซึ่งที่เราไปชาร์จก็คือที่,,2026-06-04 05:51:47.124748+00,th
419,cuFkQBe26mM,1639.559,1645.64,ห้างปสันนั่นเองนะครับตอนแรกเราไปวิ่งไป,,2026-06-04 05:51:47.124748+00,th
420,cuFkQBe26mM,1643.2,1648.679,แถวๆนั้นหาไม่เจอมาถึงจุดชาร์จปุ๊บหาไม่,,2026-06-04 05:51:47.124748+00,th
421,cuFkQBe26mM,1645.64,1650.48,เจอปรากฏว่าเราก็จอดรถดูแล้วก็เดินดูอีก,,2026-06-04 05:51:47.124748+00,th
422,cuFkQBe26mM,1648.679,1654.399,เล็กน้อยนะครับปรากฏว่ามันอยู่เลยไปอีก,,2026-06-04 05:51:47.124748+00,th
423,cuFkQBe26mM,1650.48,1656.64,นิดหน่อยเราก็ทำการเลี้ยวเข้าห้างไปหลัง,,2026-06-04 05:51:47.124748+00,th
424,cuFkQBe26mM,1654.399,1660.96,จากทำเราทำการเลี้ยวเข้าห้างไปเนี่ยจริงๆ,,2026-06-04 05:51:47.124748+00,th
425,cuFkQBe26mM,1656.64,1665,เราเจอเอ่อ Honda  ch-r นะครับเอ้ไม่ใช่,,2026-06-04 05:51:47.124748+00,th
426,cuFkQBe26mM,1660.96,1668.48,ไม่ใช่สิ Honda  HRV ที่เป็น EV นะครับ,,2026-06-04 05:51:47.124748+00,th
427,cuFkQBe26mM,1665,1671,ซึ่งเป็นพวงมาลัยซ้ายอ่าน่าจะเป็นตัวจาก,,2026-06-04 05:51:47.124748+00,th
428,cuFkQBe26mM,1668.48,1674.72,จีนนัแหละครับที่จริงๆว่ามีแผนที่จะเข้า,,2026-06-04 05:51:47.124748+00,th
429,cuFkQBe26mM,1671,1677.519,ไทยนะครับเกำลังจอดชาร์จอยู่ซึ่งเา้าจอด,,2026-06-04 05:51:47.124748+00,th
430,cuFkQBe26mM,1674.72,1679.559,ชาร์จเป็นอีกหัวนึงเป็นหัว gbt ซึ่งหัว,,2026-06-04 05:51:47.124748+00,th
