id,store,app_name,country,rating,author,review_date,content,lang_detected,translated_content,sentiment_label,sentiment_score,keyword_category,created_at,keyword_domain
22779,google_play,Green SM,MUL,1,Huy Nguyễn Gia,2024-02-24,App rất hay lỗi k vào và load được nền . Rất muốn ủng họ Vin dù đắt hơn taxi truyền thống rất nhiều nhưng trải nghiệm khá thất vọng,vi,,negative,0.786,요금·비쌈,2026-06-04 05:59:37.052489+00,라이드
22780,google_play,Green SM,MUL,1,Hùng Phạm Mạnh,2024-02-24,"app gì mà lag vào mãi không đuoejc, lúc được lúc không",vi,,negative,0.6603,앱오류·작동불가,2026-06-04 05:59:37.052489+00,앱공통
22781,google_play,Green SM,MUL,1,Quỳnh Như,2024-02-24,"App tệ, đang vội mà đăng nhập vào thì lỗi, xe thì chờ gần nửa tiếng mới tới",vi,,negative,0.785,계정·인증·KYC,2026-06-04 05:59:37.052489+00,앱공통
22782,google_play,Green SM,MUL,1,TÂM NGUYỄN DUY,2024-02-24,đat xe 1 coa khuyênz mãi k ai nhận. đat bt thì nhân. có khi đat cả tiếng k có xe,vi,,negative,0.4525,기타·미상,2026-06-04 05:59:37.052489+00,미상
22859,google_play,Green SM,MUL,1,Hưng,2024-02-19,Tiền ít ko nhận dỗi,vi,,negative,0.7986,기타·미상,2026-06-04 05:59:37.052489+00,미상
22868,google_play,Green SM,MUL,1,Gia Minhz,2024-02-19,Đùa chứ đăng kí đặt mật khẩu xong đăng nhập nói mật khẩu không đúng,vi,,negative,0.7028,계정·인증·KYC,2026-06-04 05:59:37.052489+00,앱공통
22869,google_play,Green SM,MUL,1,Hùng Trần Minh,2024-02-19,"App mà để tài xế tự hủy chuyến không thông thông báo cho khách hàng, đúng là quá tệ. Ưu tiên gỡ cài đặt",vi,,negative,0.8789,배차·호출실패,2026-06-04 05:59:37.052489+00,라이드
22870,google_play,Green SM,MUL,1,Dang Dam,2024-02-19,đù má tiền cước con cao hơn cả grab luôn mất dịch thật,vi,,negative,0.8281,기타·미상,2026-06-04 05:59:37.052489+00,미상
22872,google_play,Green SM,MUL,1,phuoc nguyen ngoc,2024-02-18,"app quá chán , còn chất lượng dịch vụ thì 5 sao",vi,,negative,0.7879,일반혹평,2026-06-04 05:59:37.052489+00,앱공통
22873,google_play,Green SM,MUL,1,Lê Minh,2024-02-18,"Đặt mãi mà k có tài xế, dịch vụ rất tệ",vi,,negative,0.9207,배차·호출실패,2026-06-04 05:59:37.052489+00,라이드
22874,google_play,Green SM,MUL,3,mai hoàng huy,2024-02-18,Tui không thể dùng mã giảm giá,vi,,negative,0.6005,프로모션·할인,2026-06-04 05:59:37.052489+00,라이드
22875,google_play,Green SM,MUL,1,Trần Hiệp,2024-02-18,"Dịch vụ ok, phần mềm sida chúa. Đang vội vào load mãi.",vi,,negative,0.3838,긍정오분류,2026-06-04 05:59:37.052489+00,검토
17859,google_play,Green SM,MUL,2,Khám Phá Bí Ản,2024-12-14,Cái app này thằng chủ app chắc deo xài bao giờ. Đụt bỏ mẹ ra.,vi,,negative,0.6294,기타·미상,2026-06-04 05:59:17.012978+00,미상
22796,google_play,Green SM,MUL,2,Vy Tường,2024-02-23,Suốt ngày lúc giờ cao điểm ko đặt được xe lại phải quay ra dùng grab. Xe thì rõ nhiều chả hiểu kiểu gì mà tài xế k nhận cuốc,vi,,negative,0.758,배차·호출실패,2026-06-04 05:59:37.052489+00,라이드
22798,google_play,Green SM,MUL,1,Manh vu Hai,2024-02-23,App nhu cc đặt xe cứ rất tiếc rất tiếc,vi,,negative,0.9198,배차·호출실패,2026-06-04 05:59:37.052489+00,라이드
22799,google_play,Green SM,MUL,1,Giải Trí,2024-02-23,Cứ áp khuyến mại là không đặt được.,vi,,negative,0.6915,프로모션·할인,2026-06-04 05:59:37.052489+00,라이드
22800,google_play,Green SM,MUL,1,Quyen Do,2024-02-23,"Lúc cần đặt thì ko vào app đc. Thôi nghỉ chơi với Xanh SM luôn. Với nên bổ sung thêm phần Tip cho TX đối với khách thanh toán qua NH hay Ví điện tử, vì đôi khi muốn tip cho TX mà ko mang tiền mặt ko biết làm sao.",vi,,negative,0.5487,결제·환불·지갑,2026-06-04 05:59:37.052489+00,앱공통
22801,google_play,Green SM,MUL,3,Phu Tranvan,2024-02-23,Mấy hôm nay đặt mãi không được,vi,,negative,0.5506,배차·호출실패,2026-06-04 05:59:37.052489+00,라이드
22802,google_play,Green SM,MUL,1,ka ha,2024-02-23,Vào app quá chậm,vi,,negative,0.855,기타·미상,2026-06-04 05:59:37.052489+00,미상
22803,google_play,Green SM,MUL,1,Thanh Binh,2024-02-23,"App quá tệ, báo sai mật khẩu",vi,,negative,0.9193,계정·인증·KYC,2026-06-04 05:59:37.052489+00,앱공통
22804,google_play,Green SM,MUL,1,Tài Phùng Sinh,2024-02-23,App lỗi liên tục không vào được mong cty cải thiện,vi,,negative,0.7721,앱오류·작동불가,2026-06-04 05:59:37.052489+00,앱공통
22805,google_play,Green SM,MUL,1,Kylong Huynh,2024-02-23,Cài đặt sài không được gì,vi,,negative,0.6009,설치·업데이트,2026-06-04 05:59:37.052489+00,앱공통
22806,google_play,Green SM,MUL,3,Hdiem Kpa,2024-02-23,App gì mà vào chậm không vào được luôn,vi,,negative,0.8399,앱오류·작동불가,2026-06-04 05:59:37.052489+00,앱공통
22807,google_play,Green SM,MUL,1,Gia Nguyen,2024-02-23,"Toàn bắt khách hàng hủy chuyến, ko tôn trọng khách hàng.",vi,,negative,0.7674,배차·호출실패,2026-06-04 05:59:37.052489+00,라이드
22808,google_play,Green SM,MUL,1,Nguyenanh Buithi,2024-02-23,"App hay lỗi,map lỗi nc như cc",vi,,negative,0.7999,앱오류·작동불가,2026-06-04 05:59:37.052489+00,앱공통
22809,google_play,Green SM,MUL,3,VU TRAN ANH,2024-02-22,"Tracking rất tệ, tài xế bấm nhận khách rồi là thua ko bít biển số, tên tài, lộ trình, thấy mỗi cái bản đồ ko thông tin. Muốn theo dõi lộ trình của người đặt dùm càng tệ",vi,,negative,0.9132,목적지·경로,2026-06-04 05:59:37.052489+00,라이드
22811,google_play,Green SM,MUL,1,P. H-Trang,2024-02-22,"App quá tệ, vào ko đc",vi,,negative,0.9475,일반혹평,2026-06-04 05:59:37.052489+00,앱공통
22812,google_play,Green SM,MUL,1,Đạt Trần Trung,2024-02-22,App lỗi kinh. Cứ phải gỡ đi cài lại. Muốn đi xe nhưng không được.,vi,,negative,0.8419,설치·업데이트,2026-06-04 05:59:37.052489+00,앱공통
22813,google_play,Green SM,MUL,3,Huong Nguyen,2024-02-22,"App cùi, địa chỉ có trên gg map rõ ràng mà ko chịu cập nhật, suốt ngày lỗi, đang trong cuốc xe ko tài nào thoát ra trang chủ để đặt giao hàng.",vi,,negative,0.879,목적지·경로,2026-06-04 05:59:37.052489+00,라이드
22814,google_play,Green SM,MUL,1,To Reddy,2024-02-22,Nền tảng kém. Mỗi lần mở app lên là load rất lâu. Thậm chí có khi phải xóa cache đi tải lại,vi,,negative,0.7864,일반혹평,2026-06-04 05:59:37.052489+00,앱공통
22815,google_play,Green SM,MUL,1,Lưu Nguyễn,2024-02-22,"Lần nào muốn đặt xe cũng phải xóa app r tải lại, app đặt xe 2 lần là phải tải app lại 2 lần. App lỗi siêu tệ",vi,,negative,0.8265,배차·호출실패,2026-06-04 05:59:37.052489+00,라이드
22816,google_play,Green SM,MUL,1,Duong Tran,2024-02-22,Hiếm khi vào dc app luôn.chết đứng ở cái giao diện ngoài,vi,,negative,0.7234,UI·UX불편,2026-06-04 05:59:37.052489+00,앱공통
22817,google_play,Green SM,MUL,1,Tai Tran,2024-02-22,App tệ quá vô ko được chỉ đứng im phải gỡ cài đặt để cài lại thì vô đc xong thoát ra vô lại thì ko đc nữa,vi,,negative,0.8718,설치·업데이트,2026-06-04 05:59:37.052489+00,앱공통
22818,google_play,Green SM,MUL,3,Su Hoang Minh Khoa,2024-02-22,"Thời gian chờ xe quá lâu, khoảng cách định vị từ vị trí của xe đến điểm đón quá xa.",vi,,negative,0.5318,목적지·경로,2026-06-04 05:59:37.052489+00,라이드
22820,google_play,Green SM,MUL,1,jin x,2024-02-22,lúc cần thì ko mở đc app,vi,,negative,0.7034,앱오류·작동불가,2026-06-04 05:59:37.052489+00,앱공통
22821,google_play,Green SM,MUL,2,Lợi Nguyễn Đức,2024-02-22,"Dịch vụ tiện lợi nhưng tài xế thì thua. Xe quá trời mà book không bao giờ được, phải gọi trực tiếp cho tài",vi,,negative,0.7672,드라이버·서비스불만,2026-06-04 05:59:37.052489+00,라이드
22826,google_play,Green SM,MUL,1,Anh Nguyễn,2024-02-21,Lúc cần đặt xe thì vô app không được,vi,,negative,0.549,배차·호출실패,2026-06-04 05:59:37.052489+00,라이드
22828,google_play,Green SM,MUL,3,Đông Đinh,2024-02-21,Mới dùng thử hai ngày nhưng liên tục không truy cập được. Muốn ủng hộ hàng nội nhưng quý công ty cũng nhanh cải thiện app chứ vầy hơi nghiệp dư,vi,,negative,0.6456,기타·미상,2026-06-04 05:59:37.052489+00,미상
22829,google_play,Green SM,MUL,3,Thắng Lương,2024-02-21,"App bị như kiểu treo, vào rất lâu",vi,,negative,0.8258,앱오류·작동불가,2026-06-04 05:59:37.052489+00,앱공통
22830,google_play,Green SM,MUL,1,Rivaldinho Vitor,2024-02-21,Muốn ủng hộ xe mà phân mềm mo đeo len sao đặt.. Quá chán,vi,,negative,0.8559,일반혹평,2026-06-04 05:59:37.052489+00,앱공통
22832,google_play,Green SM,MUL,1,XẢ STRESS TV,2024-02-21,Cty mất dạy,vi,,negative,0.7556,기타·미상,2026-06-04 05:59:37.052489+00,미상
22833,google_play,Green SM,MUL,1,Thanks Tea,2024-02-21,"App rất lag, mở mãi k lên. Lúc được lúc không",vi,,negative,0.76,앱오류·작동불가,2026-06-04 05:59:37.052489+00,앱공통
22834,google_play,Green SM,MUL,2,Nguyễn Thành,2024-02-21,"Mỗi lần mở App là xoay tít, chờ mòn mỏi. Có mở app được đâu mà đặt xe...???",vi,,negative,0.5796,배차·호출실패,2026-06-04 05:59:37.052489+00,라이드
22837,google_play,Green SM,MUL,1,sy nguyen,2024-02-21,Mở cái app không lên nổi làm ăn cái gì trời?,vi,,negative,0.7775,기타·미상,2026-06-04 05:59:37.052489+00,미상
22838,google_play,Green SM,MUL,5,Tuấn Nguyễn,2024-02-21,"5 sao thì bên tài xế ổn, nhưng nên sử lý lại app, được 1-2 chuyến lại lỗi",vi,,negative,0.5877,배차·호출실패,2026-06-04 05:59:37.052489+00,라이드
22839,google_play,Green SM,MUL,1,Anh Tuấn Nguyễn,2024-02-21,App như xít lỗi,vi,,negative,0.9129,앱오류·작동불가,2026-06-04 05:59:37.052489+00,앱공통
22840,google_play,Green SM,MUL,3,Thảo Nguyên,2024-02-20,App tệ lắm. Wi fi ko yếu nhưng load ko được.lúc vào dc thì đặt xe ko dc.,vi,,negative,0.9028,배차·호출실패,2026-06-04 05:59:37.052489+00,라이드
22841,google_play,Green SM,MUL,1,Hoàn Nguyễn Huy,2024-02-20,1 từ thôi: TỆ,vi,,negative,0.8544,일반혹평,2026-06-04 05:59:37.052489+00,앱공통
22845,google_play,Green SM,MUL,2,Hzoey Liu,2024-02-20,"App loading lâu, hiện biểu tượng chậm, rất chậm, ko hài lòng khi dùng app",vi,,negative,0.9022,앱오류·작동불가,2026-06-04 05:59:37.052489+00,앱공통
22848,google_play,Green SM,MUL,5,Anh NGOC,2024-02-20,Vào cài đặt nhìn xe chạy miết luôn sau mấy lần kien nhẩn .gở app cho khỏi kên máu,vi,,negative,0.4544,설치·업데이트,2026-06-04 05:59:37.052489+00,앱공통
22921,google_play,Green SM,MUL,1,Sơn Đoàn,2024-02-15,"Rác, lúc cao điểm t đặt chuyến xa đel có thằng nào nhận, t chấp nhận giá tiền 400k đel có luôn, đặt thành công r hủy, cay vãi app qq",vi,,negative,0.7056,배차·호출실패,2026-06-04 05:59:37.052489+00,라이드
22923,google_play,Green SM,MUL,1,Kim ngoc Kim ngoc,2024-02-14,Mình thấy xanh sm nên xem lại hoạt động của mình đi ạ cái mà tải về rồi mà sao ko thấy hình ảnh hiện lên vậy ạ,vi,,negative,0.5982,설치·업데이트,2026-06-04 05:59:37.052489+00,앱공통
22924,google_play,Green SM,MUL,1,Nhiên Võ Văn,2024-02-14,Đặt cả nửa tiênhs ko có xe,vi,,negative,0.5981,배차·호출실패,2026-06-04 05:59:37.052489+00,라이드
17902,google_play,Green SM,MUL,1,Thế Trần,2024-12-11,App ngu vl,tl,,negative,0.5604,일반혹평,2026-06-04 05:59:17.012978+00,앱공통
17924,google_play,Green SM,MUL,1,Nga Phan,2024-12-09,Áp kh như lời đồn,vi,,negative,0.5898,기타·미상,2026-06-04 05:59:17.012978+00,미상
17928,google_play,Green SM,MUL,1,Hoàng Trần,2024-12-08,Ap như cc còn nhận đơn lâu chetne đừng ai tải giùm cái,vi,,negative,0.6609,일반혹평,2026-06-04 05:59:17.012978+00,앱공통
17930,google_play,Green SM,MUL,3,Phương Đặng,2024-12-08,App rất đơ lag . ko nhận trả đơn đc báo lỗi 403 @@,vi,,negative,0.8599,앱오류·작동불가,2026-06-04 05:59:17.012978+00,앱공통
17932,google_play,Green SM,MUL,1,Nguyên Nguyễn,2024-12-08,Không đăng nhập được.,vi,,negative,0.7381,계정·인증·KYC,2026-06-04 05:59:17.012978+00,앱공통
17933,google_play,Green SM,MUL,1,Nhậtthủy (Dennis),2024-12-08,"App tair về k ổn định ba hồi vô đc ba hồi không, cứ đứng màn hình xanh hoài, ad cập nhật phiên bản mới đi",vi,,negative,0.7488,광고,2026-06-04 05:59:17.012978+00,앱공통
17934,google_play,Green SM,MUL,1,24 Lê Hoàng Phúc,2024-12-08,App bị lỗi cứ nhập xong điểm đến thì lại bắt nhập thêm 1 lần nữa. Cái điểm đến vừa nhập thì bị chuyển thành điểm đón. Cứ thế lặp lại (galaxy j7 prime),vi,,negative,0.8128,목적지·경로,2026-06-04 05:59:17.012978+00,라이드
17935,google_play,Green SM,MUL,1,Cường Đặng,2024-12-08,Tài xế thì chạy ẩu đụng người rồi còn bắt ngta đền,vi,,negative,0.7113,드라이버·서비스불만,2026-06-04 05:59:17.012978+00,라이드
17936,google_play,Green SM,MUL,1,Lan anh Đỗ,2024-12-08,Không dùng được. Quá tệ,vi,,negative,0.9456,앱오류·작동불가,2026-06-04 05:59:17.012978+00,앱공통
17937,google_play,Green SM,MUL,1,Hằng Phạm,2024-12-08,"Quá tệ, xử dụng mà lỗi quá nhiều, ko cập nhật được điểm đến, dở",vi,,negative,0.9355,목적지·경로,2026-06-04 05:59:17.012978+00,라이드
22897,google_play,Green SM,MUL,1,Hậu Triệu,2024-02-17,App đặt xe nhưng khách đặt thì kêu thất bại với lỗi??,vi,,negative,0.715,배차·호출실패,2026-06-04 05:59:37.052489+00,라이드
6201,google_play,Green SM,MUL,3,Hoàng Duy 093,2026-05-02,Tất cả đều ổn. Riêng về map rất khó chọn vị trí chính xác tại điểm đến. Không thuận tiện cho người dùng để chọn vị trị đến. Map khó hình dung được địa điểm để chọn Đề xuất: cho phép sử dụng plus code của Ggmap để xác định vị trí chính xác của khách hàng cần đến,vi,"All is well.As for the map, it is very difficult to choose the exact location at the destination.It is not convenient for users to select the destination location.It is difficult for the map to visualize the location to choose. Suggestion: allow the use of Ggmap's plus code to determine the exact location of the customer who needs to go.",negative,0.539,목적지·경로,2026-06-04 05:58:20.941553+00,라이드
6202,google_play,Green SM,MUL,1,17 Nguyễn Đức Huy,2026-05-02,không thích,vi,dislike,negative,0.7286,기타·미상,2026-06-04 05:58:20.941553+00,미상
6204,google_play,Green SM,MUL,1,An Viên,2026-05-02,"thật sự là rất bất lực ạ, mình đặt xe lúc 7h15 tới lúc 8h15 vẫn không gọi được xe, app thì báo đang tìm tài xế, tìm được thì tài xế hủy chuyến liên tục luôn ấy, rất nhiều là đằng khác. T và bạn t đặt 2 máy tăng cơ hội có xe hơn, vậy mà có bạn tài xế nhận cuốc của bạn t, hủy cuốc đó rồi lại nhận cuốc của t, lại tiếp tục hủy.....cứ như vậy cả chục người. Đợi dài cổ luôn ấy, may có bác tài xế kia bác nhận cuốc của mình chứ không cũng đứng đến 10h. Tệ thật sự.",vi,"I'm really helpless. I booked a car at 7:15 a.m. and at 8:15 a.m. I still couldn't call the car. The app said it was looking for a driver. When I found it, the driver kept canceling the trip. There were many other reasons.T and my friend ordered 2 machines to increase our chances of having a car, but there was a driver who accepted my friend's trip, canceled that trip, then accepted my trip again, and continued to cancel.....so dozens of people.The wait was so long, luckily there was a driver who accepted my hoe, otherwise I would have been standing there until 10am.Really bad.",negative,0.7326,배차·호출실패,2026-06-04 05:58:20.941553+00,라이드
6205,google_play,Green SM,MUL,1,Loan Nguyễn,2026-05-02,tệ. đặt taxi tài xế thái độ tệ. không chở thì từ đầu ko nhận. tới nơi thì thái độ này kia .,vi,"bad.Booking a taxi, the driver has a bad attitude.If you don't carry it, you won't receive it in the first place.When I get there, the attitude is this and that.",negative,0.9261,드라이버·서비스불만,2026-06-04 05:58:20.941553+00,라이드
6207,google_play,Green SM,MUL,1,Huy ngọc Nguyễn,2026-05-02,ko ổn định,vi,not stable,negative,0.41,기타·미상,2026-06-04 05:58:20.941553+00,미상
6208,google_play,Green SM,MUL,1,Anh Triệu,2026-05-01,đã đợi rất lâu và k có xe,vi,waited a long time and no car,negative,0.5945,배차·호출실패,2026-06-04 05:58:20.941553+00,라이드
6227,google_play,Green SM,MUL,3,trường sơn phạm,2026-05-01,"có cái aap mà thay đổi giao diện loạn xì ngầu ,",vi,"There is an app that changes the interface to look cool,",negative,0.4172,UI·UX불편,2026-06-04 05:58:20.941553+00,앱공통
17330,google_play,Green SM,MUL,1,Thang NguyenQuyet,2025-01-18,App ngu dễ sơ,vi,,negative,0.3648,일반혹평,2026-06-04 05:59:13.130073+00,앱공통
17331,google_play,Green SM,MUL,3,Fatty Girl595,2025-01-18,"Thường xuyên bị treo app không vào được, nhà phát hành nên cải thiện",vi,,negative,0.5386,앱오류·작동불가,2026-06-04 05:59:13.130073+00,앱공통
17332,google_play,Green SM,MUL,1,Tiệp Bùi Quang,2025-01-18,App như cái cc có cái quảng cáo nhai mãi không biết chán à?,vi,,negative,0.6113,광고,2026-06-04 05:59:13.130073+00,앱공통
17334,google_play,Green SM,MUL,1,duc vo,2025-01-18,Mẹ khách đặt lộn vị trí k cho hủy cước,vi,,negative,0.658,기타·미상,2026-06-04 05:59:13.130073+00,미상
17335,google_play,Green SM,MUL,1,Ng Minh Anh,2025-01-18,Lỗi gì lỗi hoài vậy ạ,vi,,negative,0.7878,앱오류·작동불가,2026-06-04 05:59:13.130073+00,앱공통
4673,google_play,Green SM,MUL,1,Khánh Phạm Đức,2024-06-15,bad driver attitude,sv,bad driver attitude,negative,0.8961,드라이버·서비스불만,2026-06-04 05:57:42.101502+00,라이드
4674,google_play,Green SM,MUL,1,Thiện Trần,2024-06-14,Can not cancel,en,Can not cancel,negative,0.533,기타·미상,2026-06-04 05:57:42.101502+00,미상
4676,google_play,Green SM,MUL,1,Tran Trung Kien,2024-06-14,Trừ tiền nhưng ko đặt chuyến ko thành công. Không hoàn lại tiền,vi,Deducting money but not booking a successful trip.No refunds,negative,0.6295,결제·환불·지갑,2026-06-04 05:57:42.101502+00,앱공통
4677,google_play,Green SM,MUL,1,Vinh (D0DC B8E8),2024-06-14,app bị treo ko thể đặt xe,vi,The app crashes and can't book a car,negative,0.5516,배차·호출실패,2026-06-04 05:57:42.101502+00,라이드
4678,google_play,Green SM,MUL,3,Diễm My Bui,2024-06-14,Really lagging and slow,en,Really lagging and slow,negative,0.8666,기타·미상,2026-06-04 05:57:42.101502+00,미상
4679,google_play,Green SM,MUL,1,Thanh Tùng Nguyễn,2024-06-14,Quá tệ. Toàn lỗi. Toàn k có tài xế,vi,Too bad.Total error.There are no drivers at all,negative,0.949,드라이버·서비스불만,2026-06-04 05:57:42.101502+00,라이드
4680,google_play,Green SM,MUL,1,Thien,2024-06-14,"APP CỰC KÌ LAG LÚC TÔI CẦN ĐẶT XE KHI TRỜI MƯA, KHI THANH TOÁN KHÔNG CÓ MÃ XÁC NHẬN LÀM SAO BIẾT ĐÃ THANH TOÁN HAY CHƯA?",vi,"THE APP IS EXTREMELY LAG WHEN I NEED TO BOOK A CAR WHEN IT IS RAINING, WHEN PAYING THERE IS NO CONFIRMATION CODE, HOW DO I KNOW IF I HAVE PAID OR NOT?",negative,0.4536,결제·환불·지갑,2026-06-04 05:57:42.101502+00,앱공통
22879,google_play,Green SM,MUL,1,Tân Hà,2024-02-18,App dỏng. Phai su dung wifi moi duoc,vi,,negative,0.3705,기타·미상,2026-06-04 05:59:37.052489+00,미상
22880,google_play,Green SM,MUL,1,Khánh Hồi Cao,2024-02-18,"Cái app sao mà cùi bắp quá, cả một hãng taxi lớn vậy mà không thuê đc lập trình viên giỏi viết đc cái app ra hồn tí, load được cái app cả chục phút ko đc, định vị thì sai, chỉ đường ko chuẩn, pick vị trí trên bản đồ mà tài xế ko tìm đc đến, đúng là cái app quá chán",vi,,negative,0.9094,목적지·경로,2026-06-04 05:59:37.052489+00,라이드
22881,google_play,Green SM,MUL,1,Tú Nguyễn,2024-02-18,App lỗi không vào đc,vi,,negative,0.715,앱오류·작동불가,2026-06-04 05:59:37.052489+00,앱공통
22888,google_play,Green SM,MUL,1,Dương Bình Nguyễn,2024-02-17,"Đặt xe hơn 10 lần không có, quá tệ",vi,,negative,0.9282,배차·호출실패,2026-06-04 05:59:37.052489+00,라이드
22889,google_play,Green SM,MUL,2,đức lê,2024-02-17,App làm ăn chán quá,vi,,negative,0.8827,일반혹평,2026-06-04 05:59:37.052489+00,앱공통
22890,google_play,Green SM,MUL,1,Vũ Tạ Tuấn,2024-02-17,App lởm quá,vi,,negative,0.7424,기타·미상,2026-06-04 05:59:37.052489+00,미상
22891,google_play,Green SM,MUL,1,Huân Nguyễn,2024-02-17,"Đặt xe lúc nào cũng tài xế bận hết, chán",vi,,negative,0.9095,배차·호출실패,2026-06-04 05:59:37.052489+00,라이드
22893,google_play,Green SM,MUL,2,Hien Hoang,2024-02-17,Lag,tl,,negative,0.4445,앱오류·작동불가,2026-06-04 05:59:37.052489+00,앱공통
22894,google_play,Green SM,MUL,1,Linh tran quang,2024-02-17,Nhiều lần mở app lên cưa quay quay và chờ ko vào đc,vi,,negative,0.6722,앱오류·작동불가,2026-06-04 05:59:37.052489+00,앱공통
22895,google_play,Green SM,MUL,1,Trân Ly,2024-02-17,thằng khùng xanh sm lúc cần thì k vào app đc,vi,,negative,0.7581,기타·미상,2026-06-04 05:59:37.052489+00,미상
22900,google_play,Green SM,MUL,1,Huyền Nguyễn,2024-02-16,"Đặt xe thường app ko có tự nhảy sang xe Vip. Tài xế gọi đòi tính tiền thêm. Mình hỏi tại sao app tự chuyển mà đòi mình. Txe kêu ko thì chị hủy đi e ko chở. GIÁ ĐÃ CAO HƠN GRAD, KO ƯU ĐÃI, TÀI XẾ BỐ ĐỜI",vi,,negative,0.6774,프로모션·할인,2026-06-04 05:59:37.052489+00,라이드
22902,google_play,Green SM,MUL,1,chung phuoc,2024-02-16,Coi lại app đi dịch vụ mà đến lúc khách hàng sử dụng thì vô app cứ quay ko đặt được chuyến,vi,,negative,0.6661,배차·호출실패,2026-06-04 05:59:37.052489+00,라이드
22903,google_play,Green SM,MUL,2,Quynh Phan,2024-02-16,"App lỗi như cơm bữa, thực sự rất thích đi xe bên này nhưng app làm ăn chán quá ạ!!! Mong cty khắc phục app càng sớm càng tốt ạ. Chứ cái tình trạng vô app cả tiếng kh được, rồi khi vô được thì đặt chuyến nhảy tùm lum + lag là như cơm bữa...",vi,,negative,0.7598,배차·호출실패,2026-06-04 05:59:37.052489+00,라이드
22906,google_play,Green SM,MUL,1,Dương Đỗ Văn,2024-02-15,có công việc cần mà bắt xe từ luxury qua thường không có nỗi 1xe..2ngày đi về liên tiếp k bắt đc xe app này..tạm biệt app này,vi,,negative,0.4996,배차·호출실패,2026-06-04 05:59:37.052489+00,라이드
22907,google_play,Green SM,MUL,1,Kem Hương,2024-02-15,Nhiều lần có việc k đi được cần đặt app mà 10 lần thì 9 lần k nhận đơn,vi,,negative,0.531,기타·미상,2026-06-04 05:59:37.052489+00,미상
22909,google_play,Green SM,MUL,1,Đại Hoàng,2024-02-15,"Tìm tài xế rất lâu, nhiều khi ko thể đăng nhập, rất mất thời gian, chất lượng app ngáo",vi,,negative,0.883,드라이버·서비스불만,2026-06-04 05:59:37.052489+00,라이드
22910,google_play,Green SM,MUL,1,Của tui Nha,2024-02-15,Tệ đặt xe nữa tiếng đồng hồ ko có,vi,,negative,0.6925,배차·호출실패,2026-06-04 05:59:37.052489+00,라이드
17985,google_play,Green SM,MUL,2,Thơm Phạm,2024-12-05,Ứng dụng bị đứng màng hình hoài.không biết làm sao luôn,vi,,negative,0.8277,기타·미상,2026-06-04 05:59:17.012978+00,미상
9570,google_play,Green SM,MUL,1,Nguyễn Năng,2026-01-22,"app trước đây có những trải nghiệm rất tốt, tuy nhiên bản cập nhật gần đây nhất ứng dụng đã chặn quyền trợ năng talkback trên điện thoại, khiến người khiếm thị như tôi không thể truy cập và sử dụng app được. tôi không biết bên bộ phận phát triển ứng dụng chặn quyền trợ năng trên điện thoại nhằm bảo mật hay như thế nào, chứ nếu chặn quyền trợ năng như thế này, theo luật pháp 2010 đối với người khuyết tật ứng dụng đã thể hiện một điều rằng không công bằng đối với người yếu thế",vi,,negative,0.5066,계정·인증·KYC,2026-06-04 05:58:34.046521+00,앱공통
9571,google_play,Green SM,MUL,1,phong Quốc,2026-01-22,chuyên chặt chém ae làm tài xế . né xa appp này . đừng chạy cho nó,vi,,negative,0.593,요금·비쌈,2026-06-04 05:58:34.046521+00,라이드
9572,google_play,Green SM,MUL,2,tuan nguyen minh,2026-01-22,App tải về ko tìm thấy mục đặt đồ ăn.,vi,,negative,0.5071,설치·업데이트,2026-06-04 05:58:34.046521+00,앱공통
9573,google_play,Green SM,MUL,1,Dinh Nguyen,2026-01-22,tài xế chuyên hủy chuyến rất nghiệp dư và vô văn hóa,vi,,negative,0.9226,배차·호출실패,2026-06-04 05:58:34.046521+00,라이드
9578,google_play,Green SM,MUL,2,Đăng Khoa,2026-01-21,"Mỗi lần vô app đều nhảy popup, vô trang nào cũng nhảy nên trải nghiệm rất khó chịu, vướng víu. Nên học theo các app khác, nếu user đã tắt popup rồi thì làm ơn tránh hiện thị lại lần sau (ít nhất là trong vài tiếng). Ngoài ra chả thấy setting để tắt thông báo đẩy tin khuyến mại ở đâu, đành phải tắt thông báo chung từ cài đặt android luôn!",vi,,negative,0.787,프로모션·할인,2026-06-04 05:58:34.046521+00,라이드
4826,google_play,Green SM,MUL,1,Anna Tran,2024-03-08,"Terrible!!! Con App siêu tệ, có thể lag bất cứ lúc nào. Mỗi lần muốn đặt xe phải bấm đi bấm lại vài chục lần, vì app báo lỗi liên tục",vi,"Terrible!!!The App is super bad, it can lag at any time.Every time I want to book a car, I have to click over and over again dozens of times, because the app keeps reporting errors",negative,0.948,배차·호출실패,2026-06-04 05:57:42.101502+00,라이드
4827,google_play,Green SM,MUL,1,A D,2024-03-08,Bad service and expensive,en,Bad service and expensive,negative,0.9322,요금·비쌈,2026-06-04 05:57:42.101502+00,라이드
9579,google_play,Green SM,MUL,3,Phạm Văn Nguyên,2026-01-21,đặt mà bị tự hủy chuyến hoài luôn,vi,,negative,0.8867,배차·호출실패,2026-06-04 05:58:34.046521+00,라이드
