id,store,app_name,app_category,country,rating,author,review_date,content,lang_detected,sentiment_label,sentiment_score,keyword_category,created_at
2167,google_play,Grab,mobility_superapp,SEA,5,Kamal Hossain Hossain,2026-05-29,ডিলেক,bn,neutral,0.5471,기타,2026-06-05 09:24:42.911098+00
2168,google_play,Grab,mobility_superapp,SEA,1,Peerachat Buggakupta (Jab),2026-05-29,what make you think making tollway a default ride setting is a good idea?!!,en,neutral,0.4524,기타,2026-06-05 09:24:42.911098+00
2169,google_play,Grab,mobility_superapp,SEA,1,EL Sapai,2026-05-29,order grab harga lain . sampai2 harga lain pulak . adoii,id,negative,0.4766,기타,2026-06-05 09:24:42.911098+00
2170,google_play,Grab,mobility_superapp,SEA,5,lundy,2026-05-28,leading app in Cambodia.,en,neutral,0.501,기타,2026-06-05 09:24:42.911098+00
2171,google_play,Grab,mobility_superapp,SEA,1,Akiyoshi Katayama,2026-05-28,"always delay orders, also the help centre doesn't help you at all. they'll just apologize and do nothing with the issue.",en,negative,0.8771,기타,2026-06-05 09:24:42.911098+00
2172,google_play,Grab,mobility_superapp,SEA,1,NaNaru G,2026-05-28,"Their order grouping system is the worst. The estimated time for delivery kept changing, and I actually needed to wait for my order for more than an hour while the initial waiting time was no more than 35 mins. That was unacceptable.",en,negative,0.9506,배차·대기,2026-06-05 09:24:42.911098+00
2173,google_play,Grab,mobility_superapp,SEA,1,Igreya Kumendong,2026-05-28,"Makin hari, makin mahal aja Layanan Grabfood. Biasanya Ongkir Rp5000, sekarang per hari ini jadi naik Rp9000. Padahal posisi resto ngga jauh dari lokasi:(",id,negative,0.8462,기타,2026-06-05 09:24:42.911098+00
2174,google_play,Grab,mobility_superapp,SEA,5,evaraja eslenop apsode,2026-05-28,good.,so,positive,0.5214,기타,2026-06-05 09:24:42.911098+00
2175,google_play,Grab,mobility_superapp,SEA,4,John Bradford,2026-05-28,Good service but the only problem was the calls made over the app by the restaurant were not audible. Eventually reverted to texts.,en,negative,0.83,EV·충전,2026-06-05 09:24:42.911098+00
2176,google_play,Grab,mobility_superapp,SEA,5,ameer irfan,2026-05-28,Convenient app for rides and food delivery. Booking is easy and service is reliable.,en,positive,0.8196,서비스,2026-06-05 09:24:42.911098+00
2177,google_play,Grab,mobility_superapp,SEA,1,Muhd Firdaus,2026-05-28,"Scamm apps...i still dont get my refund from grab, thiss platform scam.. Dint receive my food because the rider got excident",en,negative,0.9187,기타,2026-06-05 09:24:42.911098+00
2178,google_play,Grab,mobility_superapp,SEA,5,William Chan,2026-05-28,Good and kind hearted who went out of his way to help his passengers. 😊,en,positive,0.8633,기타,2026-06-05 09:24:42.911098+00
2179,google_play,Grab,mobility_superapp,SEA,5,Alan Davenport,2026-05-28,"I think this is a must for all travellers coming to Thailand, easy to use friendly drivers and not a worry about security or dodgy metres and drivers this app is a must have, Alan",en,positive,0.5341,배차·대기,2026-06-05 09:24:42.911098+00
2180,google_play,Grab,mobility_superapp,SEA,1,Alex Dilag,2026-05-28,Delivery take too long when choosing regular delivery. Imagine a food from a restaurant 2km away took more than 2 hrs before getting delivered. The restaurant finished preparing it on time but delivery took forever,en,negative,0.7097,EV·충전,2026-06-05 09:24:42.911098+00
2181,google_play,Grab,mobility_superapp,SEA,1,Roxi Girl,2026-05-28,Worst grab application unable to contact support via live chat. Ai chat don't understand what is my issue and keep repeating asking same question after advice. I hope can give 0 star.,en,negative,0.9367,서비스,2026-06-05 09:24:42.911098+00
2182,google_play,Grab,mobility_superapp,SEA,2,Tan,2026-05-28,Grabfood doesnt allow users to filter low rating reviews about seller. Also sellers with low ratings (ie <3 star) have their ratings hidden. why hide ratings from consumers?,en,negative,0.8457,EV·충전,2026-06-05 09:24:42.911098+00
2183,google_play,Grab,mobility_superapp,SEA,1,CJ,2026-05-28,"Don't pay for grab unlimited. they say you get certain benefits, but won't give them to you",en,negative,0.593,결제,2026-06-05 09:24:42.911098+00
2184,google_play,Grab,mobility_superapp,SEA,5,Muhammad Aqeel,2026-05-28,great app,en,positive,0.7919,기타,2026-06-05 09:24:42.911098+00
2185,google_play,Grab,mobility_superapp,SEA,5,Princemhar Cababao,2026-05-28,idk,so,neutral,0.5053,기타,2026-06-05 09:24:42.911098+00
2186,google_play,Grab,mobility_superapp,SEA,2,勇富,2026-05-28,Very bad. Suspended my account. Due to my complain as my grabpaylater was charged an amount unknown to me. I want to make payments to grabpay later as its due. Submitted many times to reopen my account so i can pay. But keep rejecting. How to pay??? And no proper customer service contact.,en,negative,0.9056,EV·충전,2026-06-05 09:24:42.911098+00
2187,google_play,Grab,mobility_superapp,SEA,5,Ira Morales,2026-05-28,Thank you Po,tr,positive,0.8256,기타,2026-06-05 09:24:42.911098+00
2188,google_play,Grab,mobility_superapp,SEA,4,Human SVD (HumanSVD),2026-05-28,"Necessary to order food and get around town. As good as the app is, it needs to stop throwing so many ads to buy stuff WHILE I'm the process of buying stuff!",en,negative,0.5854,기타,2026-06-05 09:24:42.911098+00
2189,google_play,Grab,mobility_superapp,SEA,5,Paddy Padayachee,2026-05-28,prompt on every occasion & the drivers are professional in driving.,en,positive,0.693,EV·충전,2026-06-05 09:24:42.911098+00
2190,google_play,Grab,mobility_superapp,SEA,1,MELVIN BANDOJO,2026-05-28,mag lagay naman kayo nang option na for someone else's delivery kasi ang Bobo nang mga riders nyo imbes na magbasa nang notes tatawagan pa ung lung sinu yung umorder kesa yung nakalagay na doon na notes. jusko. tagal tagal nyo na sa industry walang improvements!,tl,negative,0.861,기타,2026-06-05 09:24:42.911098+00
3053,google_play,Gojek,mobility_superapp,SEA,5,maung tun,2022-06-27,ครับ,th,neutral,0.4458,기타,2026-06-05 09:24:42.911098+00
1261,google_play,Grab,mobility_superapp,SEA,5,le tram,2026-05-06,kem trái cây rất ngon.,vi,positive,0.747,기타,2026-06-05 09:24:42.911098+00
1262,google_play,Grab,mobility_superapp,SEA,5,trang WEB: VayTotNhat.C0M,2026-05-06,"Good app, cuối năm nhiều khi cũng kẹt nên vào trang mình tham khảo, đảm bảo tốt nhất. Về app thì 50AA- 613.30 khủng bố khách hàng từ tin nhắn đến điện thoại. Mua cái bàn không ship mà nhắn tin kêu muốn đánh nhau hẹn ra đường. Admin tuyển dụng quên test máu tài xế hả 🤨",vi,neutral,0.422,배차·대기,2026-06-05 09:24:42.911098+00
1263,google_play,Grab,mobility_superapp,SEA,5,Trong Minh,2026-05-06,"Dịch vụ tuyệt vời, xe êm, nhanh chóng ko đợi lâu",vi,positive,0.8458,기타,2026-06-05 09:24:42.911098+00
2191,google_play,Grab,mobility_superapp,SEA,1,Cedric Manahan,2026-05-28,"Hindi na ako makaorder food. Required mag take pa ng selfie before daw magride. Walang sense naman tong grab. At kahit magpic ka, hindi naman nacoconfirm ung order. paulit ulit lng na nanghihingi ng selfie.",tl,negative,0.9142,기타,2026-06-05 09:24:42.911098+00
2192,google_play,Grab,mobility_superapp,SEA,5,Emma SAM,2026-05-28,excellent and very punctually,en,positive,0.6826,기타,2026-06-05 09:24:42.911098+00
2193,google_play,Grab,mobility_superapp,SEA,5,rozan azizan,2026-05-28,good service better than others,en,positive,0.5673,서비스,2026-06-05 09:24:42.911098+00
2194,google_play,Grab,mobility_superapp,SEA,1,Quenyan Warrior,2026-05-28,"buka ""pesan"" malah freeze appnya",id,negative,0.4497,기타,2026-06-05 09:24:42.911098+00
2195,google_play,Grab,mobility_superapp,SEA,1,Rizal Andi Kartiwa,2026-05-28,"grab food sekarang ada iklan yg ckup menggangu, apps nya jg suka lemot, susah cari driver, pesan makanan di app dsmpaikan 45mnt tp baru smp lbh dr itu, klo grab car est driver dtg 5mnt tp faktanya bru dtg setelah 30mnt. klo mau complaint di hadapkan dg chat bot yg ngeselin ga ada solusi pdhl umkm aja bs pake ai chat bot lbh bagus. grab msh dipake karena cmn ada 2 aplikasi order car dan food yg sm aja jeleknya klo ada pesaing baru yg bagus pasti kalian di tinggalkan jd tlg improve lah",id,negative,0.8158,배차·대기,2026-06-05 09:24:42.911098+00
2196,google_play,Grab,mobility_superapp,SEA,5,Reuel Dimalanta,2026-05-28,Reliable/On-time Delivery/Cordial Delivery Rider,en,neutral,0.5466,기타,2026-06-05 09:24:42.911098+00
2405,google_play,Gojek,mobility_superapp,SEA,1,Ferd L,2026-05-28,lama banget nyari driver + mendekati waktu pembatalan malah dapet driver,id,negative,0.4117,배차·대기,2026-06-05 09:24:42.911098+00
2406,google_play,Gojek,mobility_superapp,SEA,5,Jessie Sumarauw,2026-05-28,Haven't disappointed us so far!,en,positive,0.4588,기타,2026-06-05 09:24:42.911098+00
2407,google_play,Gojek,mobility_superapp,SEA,1,jumayou bong,2026-05-28,"The driver is not cooperative. accept order, no response when chat and let customers wait so long.",en,negative,0.9131,배차·대기,2026-06-05 09:24:42.911098+00
2408,google_play,Gojek,mobility_superapp,SEA,1,Patrick Fischer,2026-05-28,App stopped showing the promo box / voucher box. No more promos / vouchers for me. Probably A/B testing to see how much money they can extract from certain people.,en,negative,0.7742,기타,2026-06-05 09:24:42.911098+00
2409,google_play,Gojek,mobility_superapp,SEA,2,N. R.,2026-05-28,this platform allows driver to send notifications (arrived) when driver has not even reach the passengers. platform agent explained that they allow drivers to send if they're close within the proximity. there you go. you said it your self PROXIMITY. many times when drivers cannot find pick up point clicked arrived and I waited and called driver asking where is he and he insisted that he is nearby. why should I wait another 10mins. I cancelled and got charged $4. ridiculous and unethical,en,negative,0.8999,EV·충전,2026-06-05 09:24:42.911098+00
2289,google_play,Grab,mobility_superapp,SEA,1,hry ai,2026-05-26,"barusan dpt respon yg kurang mengenakan. mesen grab bike hemat pas naik drivernya bilang kalau motornya ga kuat padahal jarak cm 800m dan gak macet. ya udah, saya turun trus driver cancel. saya emg tinggi besar biasanya jg kl jarak >1km pakai grab bike xl, krn mikir deket jd mesen hemat. saran buat layanan hemat ditambahin maksimal tinggi dan berat bedan, jd pelangganmu gak tersinggung. never again pakai grab 👎",id,negative,0.6591,EV·충전,2026-06-05 09:24:42.911098+00
2290,google_play,Grab,mobility_superapp,SEA,2,Jayson C,2026-05-26,"banyak driver yg harusnya udah sampai malah cancel dengan sendirinya. perbaiki sistemnya dan perbaiki akalnya mitra driver"" nya",id,negative,0.7511,배차·대기,2026-06-05 09:24:42.911098+00
2571,google_play,Gojek,mobility_superapp,SEA,1,Livia Teddy,2026-05-18,"Lamaaaaaa emosi, pesen gofood sulit, gaada driver gak bisa cancel nunggu sejam parah, nunggu sia2 tolol",id,negative,0.9344,배차·대기,2026-06-05 09:24:42.911098+00
2291,google_play,Grab,mobility_superapp,SEA,5,Qayra 05,2026-05-26,"it is reliable when you need something quick amd had something urgent, not just a fast delivery but you would also arrived at your chosen destination fast and safe",en,positive,0.5254,기타,2026-06-05 09:24:42.911098+00
2292,google_play,Grab,mobility_superapp,SEA,1,lamin htet,2026-05-26,Not fair 20%,fr,negative,0.9456,기타,2026-06-05 09:24:42.911098+00
2293,google_play,Grab,mobility_superapp,SEA,5,Subashini Selvarajah,2026-05-26,Convenient and reliable service. Booking rides and food delivery is fast and easy.,en,positive,0.7609,서비스,2026-06-05 09:24:42.911098+00
2294,google_play,Grab,mobility_superapp,SEA,5,Karthigan Dasaratha Selva Raj,2026-05-26,"Very useful for transport and food delivery. Convenient, reliable, and easy to book anytime.",en,positive,0.7765,기타,2026-06-05 09:24:42.911098+00
2295,google_play,Grab,mobility_superapp,SEA,4,Nitendo,2026-05-26,"would give 5 stars if you can implement the same feature as foodpanda. after choosing Ur food, there's a feature to input ur special instructions. It was upsetting when i first used grab after foodpanda.",en,negative,0.7483,기타,2026-06-05 09:24:42.911098+00
2296,google_play,Grab,mobility_superapp,SEA,1,Tom Ong,2026-05-26,What is up with verify with selfie suddenly? 1 star.,en,negative,0.4779,기타,2026-06-05 09:24:42.911098+00
2297,google_play,Grab,mobility_superapp,SEA,1,Md Arif,2026-05-26,i cant change my location and it asked me to turn on my location but it gave me wrong location i tried to change it manual but it still in wrong location please fix this,en,negative,0.84,기타,2026-06-05 09:24:42.911098+00
2298,google_play,Grab,mobility_superapp,SEA,1,Noxet,2026-05-26,Ini aplikasi suka lemot jaringan sendiri. aplikasi lain lancar2 aja internetnya.,id,negative,0.7808,기타,2026-06-05 09:24:42.911098+00
2299,google_play,Grab,mobility_superapp,SEA,5,Claire Grande,2026-05-26,grab is easy to use and safe mood of transportation,en,positive,0.7389,기타,2026-06-05 09:24:42.911098+00
2300,google_play,Grab,mobility_superapp,SEA,2,"LEE , Waren Daniel T.",2026-05-26,poor help support service,en,negative,0.8935,서비스,2026-06-05 09:24:42.911098+00
2301,google_play,Grab,mobility_superapp,SEA,5,Anthony Ng,2026-05-26,pleasant driver. clean and tidy car,en,positive,0.7827,배차·대기,2026-06-05 09:24:42.911098+00
2302,google_play,Grab,mobility_superapp,SEA,1,No name N,2026-05-26,what hell you doing grab still same and useless waiting time.,en,negative,0.9221,배차·대기,2026-06-05 09:24:42.911098+00
2303,google_play,Grab,mobility_superapp,SEA,5,Brian Khor,2026-05-26,"The grab app is mainly use to travel from one place to another and can also order variety of food, and deliver documents.",en,neutral,0.6009,기타,2026-06-05 09:24:42.911098+00
2304,google_play,Grab,mobility_superapp,SEA,4,Tuy Sokhom,2026-05-26,not inform location,en,neutral,0.7357,기타,2026-06-05 09:24:42.911098+00
2305,google_play,Gojek,mobility_superapp,SEA,5,Muhammad Abduh Dahlan,2026-06-04,"good, and faster",en,positive,0.5358,기타,2026-06-05 09:24:42.911098+00
2307,google_play,Gojek,mobility_superapp,SEA,1,Tintin Secret,2026-06-04,"Gojek aplikasi macam taikk anji*g,bab*, sdh kulangganan yg dpt vc free ongkir tpi tetap bayar ongkir gk ada subsidi, sama aja bohong , memang penipuuuu, tutup aja aplikasinya",id,negative,0.8647,기타,2026-06-05 09:24:42.911098+00
2308,google_play,Gojek,mobility_superapp,SEA,4,Eme Nindya,2026-06-04,"Map nya geser"" terus sama titik yang udh di tentukan, sampai beberapa kali menyusahkan driver. tidak ada fitur selesaikan pesanan untuk Gosend padahal sudah di terima paket nya... tolong di upgrade lagi ya gojek.",id,negative,0.8621,배차·대기,2026-06-05 09:24:42.911098+00
2309,google_play,Gojek,mobility_superapp,SEA,5,Ernadi Sujana,2026-06-04,Selalu tepat waktu,id,neutral,0.5298,기타,2026-06-05 09:24:42.911098+00
2244,google_play,Grab,mobility_superapp,SEA,2,Jays,2026-05-27,"Susah banget ngehubungin ke csnya kalo ada masalah atau mau nanya, selalu diputernya kesitu lagi. Untuk grabfoodnya juga gabisa di cancel tp giliran kita udah nunggu lama hampir 2 jam, dari appnya bisa tibatiba cancel karena gaada driver yg mau ambil. Sisanya oke, tapi tolonglah dipermudah kalo customer ada problem, ini solvenya gimana kalo csnya aja susah dihubungin??",id,negative,0.8603,배차·대기,2026-06-05 09:24:42.911098+00
2245,google_play,Grab,mobility_superapp,SEA,1,TS,2026-05-27,"With the new app interface, I don't know how to book grabcar anymore. I have to search in google to learn how to book a grabcar. Residing ride booking inside a ""map"" icon is irrational and confusing. Especially with decades of muscle memory of selecting a ""car"" icon for a ride. This new change elicits frustration and dissatisfaction. Please change back to ""car"" icon in your future update. Change back to the icon that marks the ""origin"" and ""purpose"" of this company/app.",en,negative,0.877,기타,2026-06-05 09:24:42.911098+00
2246,google_play,Grab,mobility_superapp,SEA,3,Ekozoid Majiker,2026-05-27,does your app always have bugs?,en,negative,0.79,앱오류,2026-06-05 09:24:42.911098+00
2247,google_play,Grab,mobility_superapp,SEA,1,Laith Mahyoub,2026-05-27,You pay double if you dare use a non local bank account. Not using this again until they are fair with prices since I live in Bali.,en,negative,0.7038,결제,2026-06-05 09:24:42.911098+00
2248,google_play,Grab,mobility_superapp,SEA,1,Skadush burnicles,2026-05-27,"Please fix your passkey login option. It always gets stuck, and when I try to set up my passkey, it keeps saying “Oops, something went wrong.” There’s no other option like skip or ignore it just freezes, and I can’t use the app. I’ve already tried different methods, including uninstalling and reinstalling, but the issue remains. Also, regarding your business chat: when I ask for help, my message is only marked as “seen,” but I don’t receive any response or action.",en,negative,0.889,기타,2026-06-05 09:24:42.911098+00
2249,google_play,Grab,mobility_superapp,SEA,1,Moisesa,2026-05-27,grabe subrang tagal mo mag wait ! tas panay cancel ang mga rider nag wait ka mga 1hr tas biglang Cancel! Lalo na sa foods madalas jan sila nag ka cancel. yung gutom kana tas inaantay mo tas biglang cancel.,tl,negative,0.8444,배차·대기,2026-06-05 09:24:42.911098+00
2250,google_play,Grab,mobility_superapp,SEA,5,Paula Stefanie Melliza,2026-05-27,very accommodating,en,positive,0.6658,기타,2026-06-05 09:24:42.911098+00
2251,google_play,Grab,mobility_superapp,SEA,1,Abdul Halim Abdul Shafid,2026-05-27,"babi, banyak sangat popup promo iklan itu ini, macam gampang semak",tl,negative,0.6703,기타,2026-06-05 09:24:42.911098+00
2252,google_play,Grab,mobility_superapp,SEA,1,Steve Ng,2026-05-27,"the app is getting worse ! so many pop up and notification , sorry I'm gonna shift back to FoodP*nd* , and realize the other platform is cheaper.",en,negative,0.9329,기타,2026-06-05 09:24:42.911098+00
2253,google_play,Grab,mobility_superapp,SEA,1,D P,2026-05-27,"wow Grab. You used to be so good. now every order delayed by double the time, even when paying for ""priority"".. drivers ask me to cancel because its too far etc etc. time for LINEMAN",en,negative,0.8165,EV·충전,2026-06-05 09:24:42.911098+00
2254,google_play,Grab,mobility_superapp,SEA,5,RR IDM,2026-05-27,Mantap!,id,positive,0.8064,기타,2026-06-05 09:24:42.911098+00
2255,google_play,Grab,mobility_superapp,SEA,5,Chris Taveras,2026-05-27,very very good driver my friend,af,positive,0.8017,배차·대기,2026-06-05 09:24:42.911098+00
2256,google_play,Grab,mobility_superapp,SEA,1,Bryan Gay Casil,2026-05-27,i have issue with the current location pin. not point exact location,en,negative,0.7605,기타,2026-06-05 09:24:42.911098+00
2257,google_play,Grab,mobility_superapp,SEA,5,Jayr Inso,2026-05-27,sobrang galing ma papa dali yong pupuntahan nyo dito na kayo sa grab....,tl,positive,0.6558,기타,2026-06-05 09:24:42.911098+00
2258,google_play,Grab,mobility_superapp,SEA,1,Lisda lfpm,2026-05-27,"pesen grabfood pake metode pembayaran qris 2 kali di cancel. ganti pake ovo, udh dilebihin seribu ternyata kepotongnya 2 rb, padahal tfnya pake bank yg free tf beberqpa kali. tf ulanglah biar bisa pake pembayaran ovo. Eh resto tutup, duit admin doang 4rb ilang terus tf ke banklah saldo yg ga kepake, kena 2,5k. abis 6,5k for nothing, stoplah being so paling kapitalis, cant you?",id,negative,0.7834,기타,2026-06-05 09:24:42.911098+00
2259,google_play,Grab,mobility_superapp,SEA,1,gilthere john lacsamana,2026-05-27,"WHY THE HELL DOES IT TAKE TEN MINUTES TO ASK YOUR CHAT BOT WHY THE FORK AND SPOON MISSING FROM THE ORDER??? AND IT DIDN'T EVEN RESOLVE THE ISSUE, IT JUST WASTED MY TIME BY ASKING OVER AND OVER AGAIN",en,negative,0.9293,EV·충전,2026-06-05 09:24:42.911098+00
2260,google_play,Grab,mobility_superapp,SEA,5,Kabita Biswas,2026-05-27,Good App,en,positive,0.7226,기타,2026-06-05 09:24:42.911098+00
2261,google_play,Grab,mobility_superapp,SEA,5,Kendra Haten,2026-05-27,Great app simple and easy to use .,en,positive,0.8147,기타,2026-06-05 09:24:42.911098+00
2262,google_play,Grab,mobility_superapp,SEA,4,Perlita Hermano,2026-05-27,Punctuality,en,neutral,0.7029,기타,2026-06-05 09:24:42.911098+00
2263,google_play,Grab,mobility_superapp,SEA,5,PAPI AURA,2026-05-27,"apps yg bagus, tapi bertahun2 selalu bermasalah sama titik di maps yg tidak sesuai lokasi , dan tidak pernah diperbaiki oleh aplikator nya",id,negative,0.7914,기타,2026-06-05 09:24:42.911098+00
2264,google_play,Grab,mobility_superapp,SEA,5,Qwe,2026-05-27,nice dribe.,hr,positive,0.676,기타,2026-06-05 09:24:42.911098+00
2265,google_play,Grab,mobility_superapp,SEA,5,Jo P.,2026-05-27,wow! Exceeded my expectations! ilove the ride which is clean and comfy. thank you Grab!,en,positive,0.9352,기타,2026-06-05 09:24:42.911098+00
1323,google_play,Grab,mobility_superapp,SEA,5,Umnaj Churod,2026-06-02,สบายมาก,th,positive,0.6128,기타,2026-06-05 09:24:42.911098+00
1324,google_play,Grab,mobility_superapp,SEA,5,อิศรญาณภาษิต เอิบทวี,2026-06-02,บริการดีพูดจาไพเราะ,th,positive,0.6944,서비스,2026-06-05 09:24:42.911098+00
1325,google_play,Grab,mobility_superapp,SEA,5,Eakkachai Khatiya,2026-06-01,บริการดีเยี่ยมครับ เป็นมิตร อาหารส่งถึงตรงเวลาทันใจครับ,th,positive,0.6543,서비스,2026-06-05 09:24:42.911098+00
1326,google_play,Grab,mobility_superapp,SEA,5,Elza Sgalet,2026-06-01,เมื่อก่อนยอมรับว่า grab ไม่ค่อยได้ใช้ใช้แต่ LINE manระยะหลังๆกลับมาใช้แก๊สและมีโค๊ตส่วนลดดีมากแถมยังให้ลองทดลองใช้grab limitedซึ่งเป็นอะไรที่เลิศมากให้ลองใช้ก่อน 3 เดือน i love you แก๊ปฉันรัก grab,th,positive,0.7916,기타,2026-06-05 09:24:42.911098+00
1327,google_play,Grab,mobility_superapp,SEA,5,มณีมณฑ์ ศรีหอมชัย,2026-06-01,อาหารอร่อยถูกปาก ถูกใจ ค่ะ ส่งไวทันใจ,th,positive,0.6961,기타,2026-06-05 09:24:42.911098+00
1328,google_play,Grab,mobility_superapp,SEA,5,พรรณาย ปฐมบัวทอง,2026-06-01,ประหยัดมากๆๆ,th,positive,0.6655,기타,2026-06-05 09:24:42.911098+00
2266,google_play,Grab,mobility_superapp,SEA,1,wjdzoo,2026-05-27,ambagak ng service nyo ung ibang ruder jN cinecancell dporket muslim ako lala nyo naman haha racist ampt,tl,negative,0.8249,서비스,2026-06-05 09:24:42.911098+00
2267,google_play,Grab,mobility_superapp,SEA,5,Navin Vin,2026-05-27,like +6,et,neutral,0.5376,기타,2026-06-05 09:24:42.911098+00
2268,google_play,Grab,mobility_superapp,SEA,4,Hossain MD Sobuj,2026-05-27,thank you 🙏💞💞💞,en,positive,0.8269,기타,2026-06-05 09:24:42.911098+00
2269,google_play,Grab,mobility_superapp,SEA,5,ganesan pachiappan,2026-05-27,Great personality,en,positive,0.8802,기타,2026-06-05 09:24:42.911098+00
2270,google_play,Grab,mobility_superapp,SEA,1,Super atlit,2026-05-27,CS tidak bisa diakses. selalu terhubung dengan bot yang plonga plongo dan tidak mau mengalihkan ke CS.,id,negative,0.8482,기타,2026-06-05 09:24:42.911098+00
2740,google_play,Gojek,mobility_superapp,SEA,1,Hoàng Trần,2025-02-14,Đừng ai tải ap cùn này nhé ap đặt xe lâu lòi cc làm trễ giờ bị sếp la,vi,negative,0.6176,기타,2026-06-05 09:24:42.911098+00
2271,google_play,Grab,mobility_superapp,SEA,5,Chong Cho,2026-05-26,"Grab makes daily life incredibly convenient. Whether I need to book a quick, reliable ride, order food from my favorite local spots, or get groceries delivered right to my doorstep, the app handles it all flawlessly. The drivers are professional, the real-time tracking is highly accurate, and paying seamlessly with GrabPay makes everything effortless. It is an absolute must-have app!",en,positive,0.8336,EV·충전,2026-06-05 09:24:42.911098+00
2272,google_play,Grab,mobility_superapp,SEA,3,Dev Limbu,2026-05-26,can I order,en,neutral,0.6623,기타,2026-06-05 09:24:42.911098+00
2273,google_play,Grab,mobility_superapp,SEA,5,Azrul Prinkky,2026-05-26,"Grab jimat masa untuk transport dan makanan. Harga nampak awal, takde caj tersembunyi. Driver kebanyakannya ramah dan tepat waktu. Guna untuk hantar dokumen penting pun selesa.........",id,positive,0.6277,배차·대기,2026-06-05 09:24:42.911098+00
2274,google_play,Grab,mobility_superapp,SEA,5,Manuel Trinidad jr,2026-05-26,driver that I recommend,en,positive,0.659,배차·대기,2026-06-05 09:24:42.911098+00
2275,google_play,Grab,mobility_superapp,SEA,3,Diana Torres,2026-05-26,overall ok Ang Grab. Pero pag may Concern na Like ng nadoble Yung payment ko one of the delivery guy via QR Payment . Tagal I Process 2 weeks na Wala pa din update in Review a din gang ngayon.di pa din naibabalik sya pa Yung 597..,en,negative,0.6269,EV·충전,2026-06-05 09:24:42.911098+00
2276,google_play,Grab,mobility_superapp,SEA,1,- Jerriko,2026-05-26,"otak dipake orang kelaparan ga ada notif ga ada pesan main batalin aja, lu kira 1 jam ga berharga apa?",id,negative,0.7759,기타,2026-06-05 09:24:42.911098+00
2277,google_play,Grab,mobility_superapp,SEA,1,M Ghani Arrafi Kharie,2026-05-26,apk gk jelas,hr,negative,0.7367,기타,2026-06-05 09:24:42.911098+00
2278,google_play,Grab,mobility_superapp,SEA,1,Casey Jordan,2026-05-26,"udah nunggu lama2 grab food, malah ke cencel gr2 gaada driver buang buang waktu",id,negative,0.8261,배차·대기,2026-06-05 09:24:42.911098+00
2279,google_play,Grab,mobility_superapp,SEA,5,hendra se,2026-05-26,quick response,fr,neutral,0.5483,기타,2026-06-05 09:24:42.911098+00
2352,google_play,Gojek,mobility_superapp,SEA,5,fadli asrori,2026-06-01,keren,da,positive,0.4863,기타,2026-06-05 09:24:42.911098+00
2353,google_play,Gojek,mobility_superapp,SEA,1,Rasyid Isa,2026-06-01,kok sekarang ga bisa kirim foto dari galeri di chat? itu fitur penting loh,id,negative,0.466,기타,2026-06-05 09:24:42.911098+00
2354,google_play,Gojek,mobility_superapp,SEA,3,Nabilah Novel,2026-06-01,Too much Unnecessary pop up notification yet we cannot filter to turn them off. Please it is spamming us!,en,negative,0.9362,기타,2026-06-05 09:24:42.911098+00
2355,google_play,Gojek,mobility_superapp,SEA,1,aNdRi,2026-06-01,"Aplikasi tolol, nyari resto terdekat malah muter2 terus ke hangry doang, nge-loop gitu tolol banget.",id,negative,0.8922,기타,2026-06-05 09:24:42.911098+00
2356,google_play,Gojek,mobility_superapp,SEA,1,Fauzan Azima,2026-06-01,"Aneh, fitur near me di gofood bahkan tidak memunculkan resto yang sebenarnya lokasinya dekat dengan customer, lebih lucu lagi ketika scroll ke bawah yang ada hanya pengulangan resto itu² saja yang muncul. memprioritaskan resto yg iklan berbayar muncul di tampilan teratas itu tidak masalah, yang jadi masalah adalah ketika scroll sampai paling bawah pun resto yang muncul itu² saja. pay-to-play nya terlalu agresif jek!!",id,negative,0.488,결제,2026-06-05 09:24:42.911098+00
1746,google_play,Grab,mobility_superapp,SEA,5,Sujera Bunnum,2026-04-17,สะดวกมากค่ะ,th,positive,0.6233,기타,2026-06-05 09:24:42.911098+00
2357,google_play,Gojek,mobility_superapp,SEA,1,Tim Thomas,2026-06-01,"I found this app unstable with glitches. On my android phone, I searched for price from point A to B. Without the steps of ""find driver"", or ""make booking"". It told me driver was waiting 30m away. When I got to the driver he had the job showing on his phone, but it was no longer showing on my phone. He feared not getting paid at destination so he cancelled my booking. Only then the app allowed me to rebook. It kept saying ""cannot make multiple bookings"".",en,negative,0.7703,배차·대기,2026-06-05 09:24:42.911098+00
2358,google_play,Gojek,mobility_superapp,SEA,1,bunsin rama,2026-06-01,lempar driver terus.. pesen gocar 30 menit ga kelar2 driver pada ga jelas.. sistem ga jelas ga ada kompensasi.. najis,id,negative,0.8548,배차·대기,2026-06-05 09:24:42.911098+00
2359,google_play,Gojek,mobility_superapp,SEA,2,Naura Adiba Khairani,2026-06-01,"sekarang gabisa gojek schedule/jadwal, jadi susah klo masih di stasiun harus pake kode"" ataupun diluar apk malah di hargain mahal banget sama oknum driver",id,negative,0.8572,배차·대기,2026-06-05 09:24:42.911098+00
2360,google_play,Gojek,mobility_superapp,SEA,3,Arie Putra,2026-06-01,gofood semakin kesini markup harga merchantsnya ketinggiann,id,negative,0.3594,기타,2026-06-05 09:24:42.911098+00
